"GOV","Level of government","TAX","Tax revenue","VAR","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1980","1980","USD","US Dollar","9","Billions",,,27.041,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1981","1981","USD","US Dollar","9","Billions",,,27.613,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1982","1982","USD","US Dollar","9","Billions",,,26.671,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1983","1983","USD","US Dollar","9","Billions",,,25.443,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1984","1984","USD","US Dollar","9","Billions",,,25.154,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1985","1985","USD","US Dollar","9","Billions",,,27.399,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1986","1986","USD","US Dollar","9","Billions",,,34.356,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1987","1987","USD","US Dollar","9","Billions",,,39.478,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1988","1988","USD","US Dollar","9","Billions",,,42.223,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1989","1989","USD","US Dollar","9","Billions",,,40.795,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1990","1990","USD","US Dollar","9","Billions",,,48.226,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1991","1991","USD","US Dollar","9","Billions",,,49.19,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1992","1992","USD","US Dollar","9","Billions",,,51.723,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1993","1993","USD","US Dollar","9","Billions",,,46.61,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1994","1994","USD","US Dollar","9","Billions",,,50.799,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1995","1995","USD","US Dollar","9","Billions",,,59.831,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1996","1996","USD","US Dollar","9","Billions",,,64.175,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1997","1997","USD","US Dollar","9","Billions",,,64.703,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1998","1998","USD","US Dollar","9","Billions",,,63.532,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","1999","1999","USD","US Dollar","9","Billions",,,67.424,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2000","2000","USD","US Dollar","9","Billions",,,71.389,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2001","2001","USD","US Dollar","9","Billions",,,72.884,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2002","2002","USD","US Dollar","9","Billions",,,82.535,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2003","2003","USD","US Dollar","9","Billions",,,95.164,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2004","2004","USD","US Dollar","9","Billions",,,111.959,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2005","2005","USD","US Dollar","9","Billions",,,131.449,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2006","2006","USD","US Dollar","9","Billions",,,147.558,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2007","2007","USD","US Dollar","9","Billions",,,168.522,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2008","2008","USD","US Dollar","9","Billions",,,190.504,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2009","2009","USD","US Dollar","9","Billions",,,158.719,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2010","2010","USD","US Dollar","9","Billions",,,179.306,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2011","2011","USD","US Dollar","9","Billions",,,208.887,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2012","2012","USD","US Dollar","9","Billions",,,211.073,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2013","2013","USD","US Dollar","9","Billions",,,208.098,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2014","2014","USD","US Dollar","9","Billions",,,193.116,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2015","2015","USD","US Dollar","9","Billions",,,148.228,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2016","2016","USD","US Dollar","9","Billions",,,143.387,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2017","2017","USD","US Dollar","9","Billions",,,154.509,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2018","2018","USD","US Dollar","9","Billions",,,171.988,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2019","2019","USD","US Dollar","9","Billions",,,162.281,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2020","2020","USD","US Dollar","9","Billions",,,140.559,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","NOR","Norway","2021","2021","USD","US Dollar","9","Billions",,,203.64,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","1991","1991","USD","US Dollar","9","Billions",,,29.109,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","1992","1992","USD","US Dollar","9","Billions",,,34.136,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","1993","1993","USD","US Dollar","9","Billions",,,37.686,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","1994","1994","USD","US Dollar","9","Billions",,,40.374,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","1995","1995","USD","US Dollar","9","Billions",,,52.045,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","1996","1996","USD","US Dollar","9","Billions",,,58.571,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","1997","1997","USD","US Dollar","9","Billions",,,57.506,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","1998","1998","USD","US Dollar","9","Billions",,,61.315,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","1999","1999","USD","US Dollar","9","Billions",,,59.477,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2000","2000","USD","US Dollar","9","Billions",,,56.617,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2001","2001","USD","US Dollar","9","Billions",,,62.622,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2002","2002","USD","US Dollar","9","Billions",,,65.606,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2003","2003","USD","US Dollar","9","Billions",,,70.682,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2004","2004","USD","US Dollar","9","Billions",,,81.62,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2005","2005","USD","US Dollar","9","Billions",,,100.965,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2006","2006","USD","US Dollar","9","Billions",,,115.892,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2007","2007","USD","US Dollar","9","Billions",,,148.732,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2008","2008","USD","US Dollar","9","Billions",,,182.857,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2009","2009","USD","US Dollar","9","Billions",,,137.98,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2010","2010","USD","US Dollar","9","Billions",,,150.357,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2011","2011","USD","US Dollar","9","Billions",,,168.193,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2012","2012","USD","US Dollar","9","Billions",,,160.579,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2013","2013","USD","US Dollar","9","Billions",,,167.099,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2014","2014","USD","US Dollar","9","Billions",,,173.985,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2015","2015","USD","US Dollar","9","Billions",,,154.906,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2016","2016","USD","US Dollar","9","Billions",,,157.669,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2017","2017","USD","US Dollar","9","Billions",,,179.634,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2018","2018","USD","US Dollar","9","Billions",,,206.453,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2019","2019","USD","US Dollar","9","Billions",,,209.675,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2020","2020","USD","US Dollar","9","Billions",,,213.178,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","POL","Poland","2021","2021","USD","US Dollar","9","Billions",,,249.714,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1979","1979","USD","US Dollar","9","Billions",,,1.768,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1980","1980","USD","US Dollar","9","Billions",,,2.498,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1981","1981","USD","US Dollar","9","Billions",,,2.53,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1982","1982","USD","US Dollar","9","Billions",,,2.805,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1983","1983","USD","US Dollar","9","Billions",,,3.359,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1984","1984","USD","US Dollar","9","Billions",,,3.562,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1985","1985","USD","US Dollar","9","Billions",,,4.206,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1986","1986","USD","US Dollar","9","Billions",,,7.222,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1987","1987","USD","US Dollar","9","Billions",,,9.364,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1988","1988","USD","US Dollar","9","Billions",,,12.253,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1989","1989","USD","US Dollar","9","Billions",,,13.774,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1990","1990","USD","US Dollar","9","Billions",,,18.821,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1991","1991","USD","US Dollar","9","Billions",,,21.885,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1992","1992","USD","US Dollar","9","Billions",,,27.62,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1993","1993","USD","US Dollar","9","Billions",,,25.021,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1994","1994","USD","US Dollar","9","Billions",,,28.202,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1995","1995","USD","US Dollar","9","Billions",,,34.078,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1996","1996","USD","US Dollar","9","Billions",,,35.765,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1997","1997","USD","US Dollar","9","Billions",,,34.558,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1998","1998","USD","US Dollar","9","Billions",,,37.434,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","1999","1999","USD","US Dollar","9","Billions",,,39.297,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2000","2000","USD","US Dollar","9","Billions",,,36.592,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2001","2001","USD","US Dollar","9","Billions",,,37.338,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2002","2002","USD","US Dollar","9","Billions",,,41.835,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2003","2003","USD","US Dollar","9","Billions",,,49.684,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2004","2004","USD","US Dollar","9","Billions",,,57.172,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2005","2005","USD","US Dollar","9","Billions",,,60.973,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2006","2006","USD","US Dollar","9","Billions",,,65.553,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2007","2007","USD","US Dollar","9","Billions",,,76.504,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2008","2008","USD","US Dollar","9","Billions",,,83.108,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2009","2009","USD","US Dollar","9","Billions",,,72.614,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2010","2010","USD","US Dollar","9","Billions",,,72.235,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2011","2011","USD","US Dollar","9","Billions",,,78.915,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2012","2012","USD","US Dollar","9","Billions",,,68.501,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2013","2013","USD","US Dollar","9","Billions",,,76.88,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2014","2014","USD","US Dollar","9","Billions",,,78.484,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2015","2015","USD","US Dollar","9","Billions",,,68.543,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2016","2016","USD","US Dollar","9","Billions",,,70.224,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2017","2017","USD","US Dollar","9","Billions",,,75.347,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","PRT","Portugal","2018","2018","USD","US Dollar","9","Billions",,,83.921,,
